name,compiler,type,threads,input,dtlb_store_misses,instructions,dtlb_load_misses,branch_instructions,dtlb_loads,mpxbtnum,branch_misses,mpxerrors,time,cycles,major_faults,minor_faults,dtlb_stores
streamcluster,icc,mpx,1,native,10047,548291872271,15852,48759455476,135624308490,,192105342,,197.643940296,503678252648,0,5767,8642532589
streamcluster,icc,mpx,1,native,11177,548418150292,13827,48743042406,135615251629,,191497613,,198.157700276,502495413934,0,5561,8640281843
streamcluster,icc,mpx,1,native,10332,548474208385,21439,48749822938,135601260760,,192100430,,197.758933013,504137261094,0,5726,8636342730
streamcluster,icc,mpx,1,native,8802,548394817586,25110,48731067080,135617878494,,188222959,,196.691732981,508472983550,0,6098,8633589973
x264,icc,mpx,1,native,,,,,,,,,,,,,
x264,icc,mpx,1,native,,,,,,,,,,,,,
x264,icc,mpx,1,native,,,,,,,,,,,,,
x264,icc,mpx,1,native,,,,,,,,,,,,,
x264,icc,mpx,1,native,,,,,,,,,,,,,
x264,icc,mpx,1,native,,,,,,,,,,,,,
x264,icc,mpx,1,native,,,,,,,,,,,,,
x264,icc,mpx,1,native,,,,,,,,,,,,,
x264,icc,mpx,1,native,,,,,,,,,,,,,
x264,icc,mpx,1,native,,,,,,,,,,,,,
fluidanimate,icc,mpx,1,native,47993868,2529747986856,746563,247829471792,555410651274,,11115577202,,298.664155421,1133714802062,0,259235,205502539178
fluidanimate,icc,mpx,1,native,45054973,2528802628776,633708,247636199353,555548843674,,11104694576,,298.659836172,1133673552973,0,259153,205795552071
fluidanimate,icc,mpx,1,native,48857599,2527916254960,957256,247661588279,555802928725,,11108745695,,298.76784451,1134079136215,0,259601,205876776864
fluidanimate,icc,mpx,1,native,46901989,2529106563960,739108,247677837898,555702888935,,11112268359,,298.724333127,1133817806562,0,259240,205720682404
fluidanimate,icc,mpx,1,native,45468075,2528592931590,972930,247667542781,555602162081,,11109500537,,298.97127793,1134519544808,0,259713,205709204091
fluidanimate,icc,mpx,1,native,44880950,2528382979923,730897,247564152034,555716561787,,11103570258,,298.708289055,1133783243277,0,259152,205761099386
fluidanimate,icc,mpx,1,native,44318267,2529246437098,726738,247571325104,555595477707,,11102816762,,298.935027734,1134697845001,0,259175,205730832280
fluidanimate,icc,mpx,1,native,45400986,2528393057836,660175,247656600276,555689883827,,11110329776,,298.981532363,1134763589906,0,258745,205726709847
fluidanimate,icc,mpx,1,native,47064622,2528933201450,751663,247628870845,555568023158,,11106254812,,298.945689906,1134705946604,0,258421,205814364588
fluidanimate,icc,mpx,1,native,46644736,2529446757769,931825,247683041541,555617276829,,11105620117,,298.665088996,1133638483216,0,259304,205756301173
swaptions,icc,mpx,1,native,2984,1640020576435,2256,142921162022,428777958719,,1747518708,,193.061039602,732941638763,0,1025,101610156262
swaptions,icc,mpx,1,native,3282,1640047513168,15061,142923849038,428770348397,,1755591519,,193.046365802,732829842383,0,1001,101607644453
swaptions,icc,mpx,1,native,3408,1640118501826,1275,142915598942,428756405753,,1743445155,,193.011210528,732673660380,0,1057,101606171567
swaptions,icc,mpx,1,native,3096,1640079592875,1536,142911419047,428744946832,,1754338713,,193.065149871,732989756048,0,1019,101610948047
swaptions,icc,mpx,1,native,3222,1640009887472,1307,142921572639,428777796868,,1750135778,,193.131191501,733228590596,0,1089,101607368691
swaptions,icc,mpx,1,native,2706,1640030620211,1091,142917636896,428753875627,,1742024853,,192.921155581,732475622618,0,1033,101612010449
swaptions,icc,mpx,1,native,2568,1640145331720,2550,142913573467,428732436203,,1744495858,,193.016275108,732835547050,0,1080,101611450798
swaptions,icc,mpx,1,native,3352,1640077709515,2609,142920576023,428756513700,,1742446052,,192.978577465,732623495467,0,1115,101609789944
swaptions,icc,mpx,1,native,3266,1640033786204,904,142920012440,428766671163,,1754616588,,193.047945023,732947665568,0,1047,101608175823
swaptions,icc,mpx,1,native,3324,1640124793121,2443,142917414486,428752226035,,1731686175,,192.968015445,732601843134,0,939,101603688490
vips,icc,mpx,1,native,,,,,,,,,,,,,
vips,icc,mpx,1,native,,,,,,,,,,,,,
vips,icc,mpx,1,native,,,,,,,,,,,,,
vips,icc,mpx,1,native,,,,,,,,,,,,,
vips,icc,mpx,1,native,,,,,,,,,,,,,
vips,icc,mpx,1,native,,,,,,,,,,,,,
vips,icc,mpx,1,native,,,,,,,,,,,,,
vips,icc,mpx,1,native,,,,,,,,,,,,,
vips,icc,mpx,1,native,,,,,,,,,,,,,
vips,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
ferret,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
raytrace,icc,mpx_only_write,1,native,,,,,,,,,,,,,
canneal,icc,mpx_only_write,1,native,11191536,149501225582,980308327,19013610248,49214640627,,605753485,,159.719684827,395089347144,0,578050,13525955796
canneal,icc,mpx_only_write,1,native,10737979,149472779214,390947191,19003364787,49206737834,,602505534,,154.166487321,364745864423,0,578181,13529795284
canneal,icc,mpx_only_write,1,native,10728481,149457865352,371470299,19008166993,49209541743,,603105396,,153.499665556,363170517313,0,578834,13521405235
canneal,icc,mpx_only_write,1,native,10840320,149440080957,405788738,18996620967,49204071584,,604301061,,154.093159148,365601114999,0,578611,13535890808
canneal,icc,mpx_only_write,1,native,10752696,149460397523,373243341,19004667485,49204291680,,600578027,,153.97983896,362120478065,0,578223,13526081136
canneal,icc,mpx_only_write,1,native,10637077,149422359761,362422417,19005537998,49208158398,,601911150,,153.509729584,362767102810,0,578243,13521669474
canneal,icc,mpx_only_write,1,native,10843145,149415415108,370354738,18999908592,49214232978,,600251755,,153.752620955,364600206532,0,577129,13524532914
canneal,icc,mpx_only_write,1,native,10737788,149469457480,394953081,19008579828,49207973622,,603868129,,153.84457823,363850956811,0,578468,13522356355
canneal,icc,mpx_only_write,1,native,11300741,149478653192,1118646917,19012839219,49226713375,,603222696,,160.945560802,401972429958,0,578147,13532238293
canneal,icc,mpx_only_write,1,native,10877972,149470899518,410213569,19005410094,49207785385,,603500857,,154.304877116,365213902070,0,578742,13524057374
blackscholes,icc,mpx_only_write,1,native,63659,408274443287,30455,48702958623,120520254181,,354824923,,83.600423528,317381134570,0,2612,41413374679
blackscholes,icc,mpx_only_write,1,native,28300,408334084002,26445,48695408711,120514397140,,354380189,,83.602171724,317353908671,0,2106,41418981615
blackscholes,icc,mpx_only_write,1,native,29313,408325947125,27253,48698937475,120519576249,,356322743,,83.593797054,317356006074,0,2104,41415622142
blackscholes,icc,mpx_only_write,1,native,30328,408362199801,25467,48715567020,120520024202,,354406037,,83.648620289,317589233496,0,2102,41417626125
blackscholes,icc,mpx_only_write,1,native,39480,408268632497,27486,48701489102,120520389570,,354358003,,83.604432463,317419534788,0,2613,41414258809
blackscholes,icc,mpx_only_write,1,native,64591,408320027199,28241,48706629835,120520930865,,355089421,,83.613928279,317404139755,0,2617,41411762281
blackscholes,icc,mpx_only_write,1,native,71735,408349320031,30817,48710468438,120519898501,,357328600,,83.627313319,317468329921,0,2612,41423886464
blackscholes,icc,mpx_only_write,1,native,27804,408325311163,28977,48713389123,120522524134,,357634745,,83.633388404,317538603896,0,2105,41424149352
blackscholes,icc,mpx_only_write,1,native,71484,408274485171,31075,48702928522,120529012615,,354519564,,83.594894234,317316820671,0,2619,41426223745
blackscholes,icc,mpx_only_write,1,native,28462,408304494712,26441,48700307661,120524444838,,357536093,,83.627069555,317448173415,0,2103,41419917242
dedup,icc,mpx_only_write,1,native,4357659,152646598347,49204393,15799219597,43663941314,,684549890,,24.770652514,89535749427,0,579036,16097493657
dedup,icc,mpx_only_write,1,native,4164432,152608481509,48308326,15768038570,43655185282,,682993232,,24.720586261,89564041509,0,579275,16144388704
dedup,icc,mpx_only_write,1,native,4259980,152535351395,48322160,15753152965,43679014596,,682974761,,24.761761847,89661335693,0,578600,16095862707
dedup,icc,mpx_only_write,1,native,4190857,152585247667,48552707,15764408738,43741569410,,685541653,,24.714160982,89499085732,0,576439,16058256677
dedup,icc,mpx_only_write,1,native,4161149,152691721360,48582188,15764176584,43601028032,,683158499,,24.73183391,89567461359,0,578579,16148715881
dedup,icc,mpx_only_write,1,native,4118628,152540951912,48455092,15799593085,43707592950,,683351566,,24.721119116,89574159517,0,576889,16101407565
dedup,icc,mpx_only_write,1,native,4229496,152454237503,48483066,15778699569,43701432788,,682898630,,24.72704649,89583738446,0,579056,16107998124
dedup,icc,mpx_only_write,1,native,4249187,152639891607,49187941,15796670716,43618748843,,683650611,,24.751717846,89596946397,0,573977,16126228653
dedup,icc,mpx_only_write,1,native,4198796,152482688374,48168240,15777574369,43688880795,,682590413,,24.727918482,89584354260,0,577386,16124956737
dedup,icc,mpx_only_write,1,native,4194361,152606545722,48741998,15808192744,43679354422,,683312806,,24.749690362,89586793412,0,578530,16093145534
facesim,icc,mpx_only_write,1,native,4700972,30339990855,953694,2181723064,8137105262,,46479276,,3.81710461,14419017024,0,656297,3314076824
facesim,icc,mpx_only_write,1,native,4630713,30476004364,919876,2171046163,8121022085,,45727845,,3.800203978,14370550847,0,651004,3281909726
facesim,icc,mpx_only_write,1,native,4647841,30502691466,938603,2185384960,8110377184,,45733044,,3.801927363,14380414225,0,657618,3274113167
facesim,icc,mpx_only_write,1,native,4606552,30508717998,941606,2208526182,8109854917,,45922537,,3.811172793,14408560135,0,657152,3266052117
facesim,icc,mpx_only_write,1,native,4627708,30527400996,933884,2198181594,8120246334,,45509819,,3.803090198,14387399134,0,651042,3267304841
facesim,icc,mpx_only_write,1,native,4599949,30536725144,929947,2199452681,8108062987,,45870178,,3.802930377,14380661980,0,655821,3279459206
facesim,icc,mpx_only_write,1,native,4635330,30557464397,953780,2203717831,8118653965,,45963979,,3.804405682,14388013611,0,659087,3276700688
facesim,icc,mpx_only_write,1,native,4599943,30557370074,944677,2200477167,8109610958,,45843788,,3.80433687,14391313593,0,657482,3275926969
facesim,icc,mpx_only_write,1,native,4625455,30559034434,948036,2207652771,8111313033,,45971899,,3.806202706,14400987201,0,657759,3262097804
facesim,icc,mpx_only_write,1,native,4636311,30539211101,944872,2209606355,8116030038,,46013306,,3.809600724,14406420956,0,658574,3259392443
bodytrack,icc,mpx_only_write,1,native,710449,750943781134,272000,75292565716,138454421221,,372988986,,80.999101574,307429753829,0,121618,32022413436
bodytrack,icc,mpx_only_write,1,native,685550,751044503336,273068,75291797326,138395704279,,373293878,,81.241123051,308383130105,0,121602,32032311581
bodytrack,icc,mpx_only_write,1,native,724086,751243842941,280194,75221697088,138317400457,,373261865,,81.111474746,307883483788,0,121582,32128095680
bodytrack,icc,mpx_only_write,1,native,672510,750673110718,271303,75413992241,138457999384,,373250656,,81.186884298,308142582367,0,121675,31936630398
bodytrack,icc,mpx_only_write,1,native,636651,751461968873,207865,75186661425,138350371197,,373487064,,80.804117994,306705040208,0,121757,32085818751
bodytrack,icc,mpx_only_write,1,native,548562,751169286394,221245,75359256389,138328215661,,373360974,,80.609540715,305985999946,0,121713,32062290434
bodytrack,icc,mpx_only_write,1,native,596271,751431842831,201874,75167100852,138254965640,,373834591,,80.570225665,305765286688,0,121596,32172229439
bodytrack,icc,mpx_only_write,1,native,704854,750884631872,285888,75327425506,138441742363,,373235669,,81.177475245,308089402611,0,121722,32003178490
bodytrack,icc,mpx_only_write,1,native,626331,751081795735,192284,75235902514,138492091823,,373073165,,81.051157002,307659830618,0,121599,31972965725
bodytrack,icc,mpx_only_write,1,native,639575,750976163707,203665,75313984113,138477852628,,372875672,,80.838567783,306838690976,0,121690,31977393330
streamcluster,icc,mpx_only_write,1,native,10124,407278107606,30285,48746838476,121185850387,,176748915,,205.581562974,408389884736,0,5955,2172176345
streamcluster,icc,mpx_only_write,1,native,33197,407378595054,178903,48760770594,121160803747,,178225320,,204.77184916,409498437411,0,6325,2176528903
streamcluster,icc,mpx_only_write,1,native,6350,407331096297,12802,48714502493,121163425241,,177376153,,204.739728994,409592288714,0,5639,2183367626
streamcluster,icc,mpx_only_write,1,native,32761,407342372791,252681,48723006515,121168800723,,176981273,,205.153806946,408978579413,0,6312,2204289972
streamcluster,icc,mpx_only_write,1,native,28939,407380626423,220223,48714855501,121164670523,,177020078,,205.272135758,408848515577,0,6282,2175021954
streamcluster,icc,mpx_only_write,1,native,7544,407316943528,16309,48749687431,121171761394,,176855567,,205.115756752,409196386781,0,5580,2165834637
streamcluster,icc,mpx_only_write,1,native,9274,407339400168,13765,48737169314,121162730707,,176852544,,204.885389663,409555902679,0,5596,2165328718
streamcluster,icc,mpx_only_write,1,native,30012,407401241682,182345,48719124012,121170827347,,176307764,,205.442361426,409061914294,0,6313,2179931177
streamcluster,icc,mpx_only_write,1,native,29180,407301107166,233998,48733765243,121171036926,,176921659,,204.343362562,410101397167,0,6320,2176342609
streamcluster,icc,mpx_only_write,1,native,9624,407245516212,19232,48734402613,121178080949,,177000217,,204.779923484,409629289209,0,6133,2187806412
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
x264,icc,mpx_only_write,1,native,,,,,,,,,,,,,
fluidanimate,icc,mpx_only_write,1,native,47775219,1665061027014,920678,247522073420,378110771860,,11179611952,,223.74802342,849131562927,0,258877,54936841215
fluidanimate,icc,mpx_only_write,1,native,48124100,1665211035098,721656,247650072008,378090767145,,11186639507,,223.796747229,849202392101,0,258388,54939322457
fluidanimate,icc,mpx_only_write,1,native,44886424,1665401354907,934194,247492315240,377927330245,,11175976342,,223.827180479,849313981757,0,258868,54877843780
fluidanimate,icc,mpx_only_write,1,native,48206557,1665569247204,798051,247639165156,378099629704,,11187449778,,223.769150686,849145641950,0,258903,54946854441
fluidanimate,icc,mpx_only_write,1,native,46420360,1665521529576,647848,247671682626,377966404015,,11181649884,,223.844656995,849194449841,0,258419,54957029181
fluidanimate,icc,mpx_only_write,1,native,45191875,1665279106676,592197,247574364375,377953180129,,11175593834,,223.820394721,849238530100,0,258615,54943988169
fluidanimate,icc,mpx_only_write,1,native,48718460,1664786578385,764121,247517893154,378167433837,,11179229566,,223.816377756,849240984717,0,258843,54969739481
fluidanimate,icc,mpx_only_write,1,native,47197199,1665347398971,801023,247759038255,378043291309,,11188671998,,223.803359476,849278742612,0,258919,54974230563
fluidanimate,icc,mpx_only_write,1,native,46388382,1665293329475,867924,247671279657,378088391070,,11180671705,,223.739451636,849022646269,0,259256,54913168316
fluidanimate,icc,mpx_only_write,1,native,48521592,1664479188913,816032,247535763412,378243040129,,11183679770,,224.095160651,850268692263,0,259659,54874658737
swaptions,icc,mpx_only_write,1,native,3036,1214744430680,6028,142900803984,345075350013,,1729337276,,127.510524735,484119913706,0,1109,94505234029
swaptions,icc,mpx_only_write,1,native,2498,1214792058786,3080,142894694406,345052245200,,1720085149,,127.351441691,483446434395,0,1060,94507393659
swaptions,icc,mpx_only_write,1,native,3098,1214724456987,3550,142905580244,345072421472,,1731654098,,127.381933762,483635331307,0,953,94504752840
swaptions,icc,mpx_only_write,1,native,3510,1214733793461,5099,142903222361,345076243769,,1719579508,,127.41900829,483669553223,0,1000,94506675289
swaptions,icc,mpx_only_write,1,native,3260,1214733870401,4840,142900705644,345074971035,,1719613432,,127.452068631,483903536652,0,1108,94507006970
swaptions,icc,mpx_only_write,1,native,3066,1214710344486,4238,142900081949,345075586552,,1730527628,,127.380290161,483483686366,0,1145,94506685975
